Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2009,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"46,000",
SURVEY,2009,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,993,000",
SURVEY,2009,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.5,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,200,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,800",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,900",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"662,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.4,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"13,300",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"13,400",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,323,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,99.5,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"86,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"88,800",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,724,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101.4,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,100",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"295,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,98.3,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,900",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"360,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"260,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.3,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"20,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"20,100",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,951,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.6,
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"36,200",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"36,600",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,873,000",
SURVEY,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,107,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,400,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,300,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"379,200",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,102.5,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"350,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,87.5,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,800",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,097,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,93,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"76,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"78,600",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,580,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,99.7,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,700,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,700,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"73,800",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,105.4,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"180,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"264,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,88,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"15,800",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"16,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,525,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.5,
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"35,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"35,500",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,711,000",
SURVEY,2006,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,100,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,100,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"330,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"460,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"14,800",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"15,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,430,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.6,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"80,900",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"84,900",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,050,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,99.5,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,500,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,600,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"50,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"160,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,80,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"400,000",
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,88.9,
SURVEY,2005,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"14,800",
